"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-03-21","0.45",",,W"," 1529",",,X"," 1528",",,W","0.00",",,0,2400",,,,,,,"80",",,0","52",",,0","  290",",,X","  280",",,X","6.9",",,X","12.1",",,X","    1",",,W","    1",",,W",,,"    1",",,0","    1",",,X",,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-03-22","0.89",",,W"," 1142",",,X"," 1646",",,W","0.00",",,0,2400",,,,,,,"72",",,0","53",",,0","  270",",,X","  280",",,X","8.1",",,X","13.0",",,X",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-03-23","2.01",",,W"," 1339",",,X"," 1356",",,W","0.00",",,0,2400",,,,,,,"73",",,0","57",",,0","  270",",,X","  280",",,X","10.1",",,X","16.1",",,X",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-03-24","1.12",",,W"," 1512",",,X"," 1456",",,W","0.00",",,0,2400",,,,,,,"75",",,0","55",",,0","  270",",,X","  270",",,X","8.9",",,X","16.1",",,X","    1",",,W",,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-03-25","1.57",",,W"," 1645",",,X"," 1644",",,W","0.00",",,0,2400",,,,,,,"67",",,0","55",",,0","  270",",,X","  270",",,X","8.9",",,X","16.1",",,X",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-03-26","2.46",",,W"," 1808",",,X"," 1805",",,W","0.00",",,0,2400",,,,,,,"73",",,0","53",",,0","  270",",,X","  250",",,X","10.1",",,X","17.0",",,X",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-03-27","0.67",",,W"," 1623",",,X"," 1622",",,W","0.00",",,0,2400",,,,,,,"83",",,0","53",",,0","  260",",,X","  260",",,X","8.9",",,X","15.0",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-03-28","2.24",",,W"," 1451",",,X"," 1527",",,W","0.00",",,0,2400",,,,,,,"85",",,0","58",",,0","  270",",,X","  270",",,X","10.1",",,X","17.0",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-03-29","1.57",",,W"," 1517",",,X"," 1516",",,W","0.00",",,0,2400",,,,,,,"81",",,0","57",",,0","  270",",,X","  270",",,X","8.9",",,X","14.1",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-03-30","2.68",",,W"," 1654",",,X"," 1432",",,W","0.00",",,0,2400",,,,,,,"68",",,0","58",",,0","  270",",,X","  260",",,X","8.9",",,X","17.0",",,X",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-03-31","2.01",",,W"," 1523",",,X"," 1626",",,W","0.00",",,0,2400",,,,,,,"66",",,0","53",",,0","  270",",,X","  240",",,X","10.1",",,X","21.0",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-04-01","2.46",",,W"," 1419",",,X"," 1418",",,W","0.00","T,,0,2400",,,,,,,"64",",,0","50",",,0","  270",",,X","  260",",,X","12.1",",,X","19.9",",,X",,,,,"    1",",,0",,,,,,,,,"    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-04-02","2.46",",,W"," 1446",",,X"," 1445",",,W","0.00",",,0,2400",,,,,,,"69",",,0","52",",,0","  270",",,X","  270",",,X","12.1",",,X","17.0",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-04-03","2.01",",,W"," 1413",",,X"," 1454",",,W","0.00",",,0,2400",,,,,,,"70",",,0","53",",,0","  260",",,X","  270",",,X","12.1",",,X","17.9",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-04-04","2.24",",,W"," 1010",",,X"," 0955",",,W","0.03",",,0,2400",,,,,,,"65",",,0","53",",,0","  130",",,X","  140",",,X","8.9",",,X","16.1",",,X","    1",",,W",,,"    1",",,0",,,"    1",",,X",,,"    1",",,X","    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-04-05","4.47",",,W"," 1539",",,X"," 1451",",,W","0.57",",,0,2400",,,,,,,"64",",,0","53",",,0","  270",",,X","  270",",,X","13.0",",,X","25.9",",,X","    1",",,X",,,"    1",",,0",,,,,,,"    1",",,X","    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-04-06","1.12",",,W"," 1611",",,X"," 1220",",,W","0.00",",,0,2400",,,,,,,"72",",,0","49",",,0","  270",",,X","  270",",,X","10.1",",,X","16.1",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-04-07","2.01",",,W"," 1641",",,X"," 1412",",,W","0.00",",,0,2400",,,,,,,"82",",,0","52",",,0","  280",",,X","  280",",,X","8.9",",,X","16.1",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-04-08","1.79",",,W"," 1252",",,X"," 1251",",,W","0.00",",,0,2400",,,,,,,"84",",,0","58",",,0","  270",",,X","  260",",,X","8.9",",,X","17.0",",,X",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-04-09","2.01",",,W"," 1517",",,X"," 1528",",,W","0.00",",,0,2400",,,,,,,"76",",,0","57",",,0","  270",",,X","  280",",,X","8.1",",,X","14.1",",,X",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-04-10","0.89",",,W"," 1804",",,X"," 1645",",,W","0.00",",,0,2400",,,,,,,"67",",,0","57",",,0","  270",",,X","  280",",,X","6.9",",,X","15.0",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-04-11","4.25",",,W"," 0933",",,X"," 2311",",,W","0.72",",,0,2400",,,,,,,"64",",,0","54",",,0","  140",",,X","  280",",,X","12.1",",,X","17.0",",,X","    1",",,W",,,"    1",",,0",,,,,,,"    1",",,X","    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-04-12","3.13",",,W"," 1315",",,X"," 1608",",,W","0.19",",,0,2400",,,,,,,"65",",,0","52",",,0","  270",",,X","  270",",,X","14.1",",,X","21.9",",,X","    1",",,W",,,"    1",",,0",,,,,,,"    1",",,X","    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-04-13","1.34",",,W"," 1502",",,X"," 1656",",,W","0.00",",,0,2400",,,,,,,"67",",,0","50",",,0","  270",",,X","  250",",,X","10.1",",,X","16.1",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-04-14","1.57",",,W"," 1417",",,X"," 1619",",,W","0.00",",,0,2400",,,,,,,"70",",,0","52",",,0","  270",",,X","  260",",,X","10.1",",,X","17.9",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-04-15","1.79",",,W"," 1600",",,X"," 1606",",,W","0.00",",,0,2400",,,,,,,"73",",,0","53",",,0","  270",",,X","  260",",,X","8.9",",,X","15.0",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-04-16","1.79",",,W"," 1400",",,X"," 1604",",,W","0.00",",,0,2400",,,,,,,"72",",,0","54",",,0","  270",",,X","  270",",,X","10.1",",,X","16.1",",,X",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-04-17","1.34",",,W"," 1248",",,X"," 1248",",,W","0.00",",,0,2400",,,,,,,"76",",,0","55",",,0","  260",",,X","  270",",,X","8.9",",,X","15.0",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-04-18","2.01",",,W"," 1546",",,X"," 1435",",,W","0.00",",,0,2400",,,,,,,"76",",,0","55",",,0","  270",",,X","  260",",,X","10.1",",,X","17.9",",,X","    1",",,W",,,,,"    1",",,0","    1",",,X",,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-04-19","1.79",",,W"," 1616",",,X"," 1509",",,W","0.00",",,0,2400",,,,,,,"73",",,0","58",",,0","  270",",,X","  260",",,X","10.1",",,X","16.1",",,X",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-04-20","2.24",",,W"," 1929",",,X"," 1747",",,W","0.11",",,0,2400",,,,,,,"68",",,0","52",",,0","  270",",,X","  270",",,X","13.0",",,X","23.9",",,X","    1",",,W",,,"    1",",,0",,,"    1",",,W",,,"    1",",,X","    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-04-21","4.03",",,W"," 1435",",,X"," 1500",",,W","0.00","T,,0,2400",,,,,,,"63",",,0","48",",,0","  270",",,X","  270",",,X","15.0",",,X","28.0",",,X",,,,,,,,,,,,,,,"    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-04-22","1.12",",,W"," 1255",",,X"," 1255",",,W","0.00","T,,0,2400",,,,,,,"61",",,0","49",",,0","  270",",,X","  280",",,X","10.1",",,X","16.1",",,X",,,,,,,,,,,,,,,"    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-04-23","1.34",",,W"," 1507",",,X"," 1345",",,W","0.00",",,0,2400",,,,,,,"69",",,0","49",",,0","  270",",,X","  270",",,X","12.1",",,X","17.0",",,X",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-04-24","1.34",",,W"," 1620",",,X"," 1434",",,W","0.00",",,0,2400",,,,,,,"70",",,0","55",",,0","  270",",,X","  260",",,X","8.9",",,X","16.1",",,X",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-04-25","1.34",",,W"," 1408",",,X"," 1417",",,W","0.00",",,0,2400",,,,,,,"75",",,0","54",",,0","  270",",,X","  260",",,X","8.9",",,X","14.1",",,X","    1",",,W",,,,,"    1",",,0","    1",",,X",,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-04-26","2.01",",,W"," 1300",",,X"," 1259",",,W","0.00",",,0,2400",,,,,,,"73",",,0","55",",,0","  280",",,X","  280",",,X","10.1",",,X","15.0",",,X","    1",",,W",,,,,"    1",",,0","    1",",,X",,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-04-27","1.12",",,W"," 1733",",,X"," 1530",",,W","0.01",",,0,2400",,,,,,,"67",",,0","58",",,0","  270",",,X","  270",",,X","8.1",",,X","15.0",",,X","    1",",,W",,,,,"    1",",,0","    1",",,X",,,"    1",",,X","    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-04-28","3.13",",,W"," 1514",",,X"," 1654",",,W","0.02",",,0,2400",,,,,,,"67",",,0","57",",,0","  260",",,X","  270",",,X","13.0",",,X","21.0",",,X","    1",",,W",,,,,,,,,,,"    1",",,X","    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-04-29","7.16",",,W"," 1643",",,X"," 1642",",,W","0.00",",,0,2400",,,,,,,"70",",,0","55",",,0","  330",",,X","  330",",,X","17.9",",,X","36.0",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-04-30","4.03",",,W"," 1503",",,X"," 1538",",,W","0.00",",,0,2400",,,,,,,"75",",,0","55",",,0","  270",",,X","  270",",,X","14.1",",,X","25.9",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-05-01","2.46",",,W"," 1722",",,X"," 1722",",,W","0.00",",,0,2400",,,,,,,"73",",,0","56",",,0","  270",",,X","  270",",,X","13.0",",,X","17.9",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-05-02","2.91",",,W"," 1211",",,X"," 1211",",,W","0.00",",,0,2400",,,,,,,"74",",,0","59",",,0","  270",",,X","  280",",,X","10.1",",,X","17.0",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-05-03","1.34",",,W"," 1555",",,X"," 1620",",,W","0.00",",,0,2400",,,,,,,"81",",,0","57",",,0","  270",",,X","  270",",,X","8.1",",,X","13.0",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-05-04","1.12",",,W"," 1756",",,X"," 1639",",,W","0.00",",,0,2400",,,,,,,"79",",,0","57",",,0","  260",",,X","  280",",,X","6.9",",,X","12.1",",,X",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-05-05","1.12",",,W"," 1340",",,X"," 1544",",,W","0.00",",,0,2400",,,,,,,"74",",,0","59",",,0","  270",",,X","  270",",,X","8.9",",,X","13.0",",,X","    1",",,W",,,,,"    1",",,0","    1",",,X",,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-05-06","1.34",",,W"," 1221",",,X"," 1220",",,W","0.00",",,0,2400",,,,,,,"75",",,0","58",",,0","  270",",,X","  270",",,X","10.1",",,X","16.1",",,X",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-05-07","1.12",",,W"," 1210",",,X"," 1438",",,W","0.00",",,0,2400",,,,,,,"79",",,0","58",",,0","  270",",,X","  280",",,X","8.9",",,X","14.1",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-05-08","1.57",",,W"," 1718",",,X"," 1741",",,W","0.00",",,0,2400",,,,,,,"77",",,0","59",",,0","  270",",,X","  280",",,X","8.9",",,X","15.0",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-05-09","2.01",",,W"," 1424",",,X"," 1432",",,W","0.00",",,0,2400",,,,,,,"68",",,0","57",",,0","  270",",,X","  270",",,X","13.0",",,X","19.9",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-05-10","3.13",",,W"," 1913",",,X"," 1809",",,W","0.00",",,0,2400",,,,,,,"69",",,0","55",",,0","  270",",,X","  260",",,X","10.1",",,X","17.0",",,X",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-05-11","3.13",",,W"," 1342",",,X"," 1341",",,W","0.00",",,0,2400",,,,,,,"69",",,0","53",",,0","  270",",,X","  270",",,X","13.0",",,X","23.9",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-05-12","1.34",",,W"," 1348",",,X"," 1427",",,W","0.00",",,0,2400",,,,,,,"74",",,0","55",",,0","  270",",,X","  270",",,X","10.1",",,X","16.1",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-05-13","1.12",",,W"," 1308",",,X"," 1308",",,W","0.00",",,0,2400",,,,,,,"76",",,0","58",",,0","  270",",,X","  270",",,X","10.1",",,X","16.1",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-05-14","2.01",",,W"," 1719",",,X"," 1757",",,W","0.00",",,0,2400",,,,,,,"73",",,0","58",",,0","  270",",,X","  270",",,X","8.1",",,X","14.1",",,X",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-05-15","1.34",",,W"," 1435",",,X"," 1441",",,W","0.00",",,0,2400",,,,,,,"73",",,0","58",",,0","  280",",,X","  280",",,X","8.9",",,X","15.0",",,X",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-05-16","2.01",",,W"," 1448",",,X"," 1412",",,W","0.00",",,0,2400",,,,,,,"73",",,0","58",",,0","  270",",,X","  280",",,X","8.9",",,X","16.1",",,X",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-05-17","0.89",",,W"," 1236",",,X"," 1159",",,W","0.00","T,,0,2400",,,,,,,"64",",,0","58",",,0","  280",",,X","  280",",,X","6.9",",,X","12.1",",,X","    1",",,W",,,"    1",",,0","    1",",,0","    1",",,X",,,"    1",",,X","    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-05-18","1.79",",,W"," 1706",",,X"," 1559",",,W","0.03",",,0,2400",,,,,,,"69",",,0","57",",,0","  270",",,X","  280",",,X","8.9",",,X","14.1",",,X","    1",",,W",,,"    1",",,0","    1",",,0","    1",",,X",,,"    1",",,X","    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-05-19","1.12",",,W"," 1420",",,X"," 1420",",,W","0.00",",,0,2400",,,,,,,"74",",,0","59",",,0","  260",",,X","  260",",,X","10.1",",,X","17.0",",,X","    1",",,W",,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-05-20","1.34",",,W"," 1456",",,X"," 1434",",,W","0.00",",,0,2400",,,,,,,"78",",,0","59",",,0","  270",",,X","  270",",,X","8.9",",,X","14.1",",,X",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-05-21","2.68",",,W"," 1446",",,X"," 1445",",,W","0.00",",,0,2400",,,,,,,"73",",,0","59",",,0","  270",",,X","  280",",,X","13.0",",,X","23.9",",,X",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-05-22","2.01",",,W"," 1711",",,X"," 1320",",,W","0.00",",,0,2400",,,,,,,"71",",,0","56",",,0","  270",",,X","  280",",,X","8.9",",,X","17.9",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-05-23","4.25",",,W"," 1532",",,X"," 1624",",,W","0.00",",,0,2400",,,,,,,"67",",,0","56",",,0","  270",",,X","  270",",,X","15.0",",,X","25.1",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-05-24","2.91",",,W"," 1303",",,X"," 1303",",,W","0.00",",,0,2400",,,,,,,"70",",,0","56",",,0","  260",",,X","  280",",,X","13.0",",,X","17.9",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-05-25","2.24",",,W"," 1312",",,X"," 1606",",,W","0.00",",,0,2400",,,,,,,"72",",,0","54",",,0","  280",",,X","  270",",,X","12.1",",,X","17.9",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-05-26","1.79",",,W"," 1343",",,X"," 1343",",,W","0.00",",,0,2400",,,,,,,"71",",,0","58",",,0","  270",",,X","  270",",,X","12.1",",,X","19.9",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-05-27","1.57",",,W"," 1826",",,X"," 1818",",,W","0.02",",,0,2400",,,,,,,"69",",,0","58",",,0","  270",",,X","  270",",,X","8.1",",,X","14.1",",,X",,,,,"    1",",,0","    1",",,0","    1",",,X",,,,,"    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-05-28","1.79",",,W"," 1526",",,X"," 1525",",,W","0.00",",,0,2400",,,,,,,"72",",,0","55",",,0","  270",",,X","  270",",,X","13.0",",,X","21.0",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-05-29","2.01",",,W"," 1614",",,X"," 1613",",,W","0.00",",,0,2400",,,,,,,"81",",,0","57",",,0","  270",",,X","  270",",,X","10.1",",,X","16.1",",,X",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-05-30","1.79",",,W"," 1419",",,X"," 1537",",,W","0.00",",,0,2400",,,,,,,"84",",,0","60",",,0","  270",",,X","  270",",,X","8.9",",,X","14.1",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-05-31","1.79",",,W"," 1618",",,X",,,"0.00",",,0,2400",,,,,,,"79",",,0","61",",,0","  260",",,X",,,"8.9",",,X",,,,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-06-01","1.12",",,W"," 1619",",,X"," 1344",",,W","0.00",",,0,2400",,,,,,,"75",",,0","61",",,0","  270",",,X","  270",",,X","10.1",",,X","17.0",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-06-02","1.79",",,W"," 1215",",,X"," 1155",",,W","0.00",",,0,2400",,,,,,,"75",",,0","61",",,0","  280",",,X","  250",",,X","8.9",",,X","15.0",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-06-03","1.34",",,W"," 1615",",,X"," 1439",",,W","0.00",",,0,2400",,,,,,,"77",",,0","60",",,0","  270",",,X","  260",",,X","8.9",",,X","14.1",",,X",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-06-04","0.89",",,W"," 1445",",,X"," 1404",",,W","0.00",",,0,2400",,,,,,,"77",",,0","63",",,0","  280",",,X","  260",",,X","6.9",",,X","12.1",",,X",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-06-05","1.34",",,W"," 1523",",,X"," 1344",",,W","0.00",",,0,2400",,,,,,,"81",",,0","64",",,0","  280",",,X","  270",",,X","6.9",",,X","13.0",",,X",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-06-06","1.57",",,W"," 1523",",,X"," 1522",",,W","0.00",",,0,2400",,,,,,,"81",",,0","65",",,0","  270",",,X","  270",",,X","10.1",",,X","14.1",",,X",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-06-07","1.57",",,W"," 1445",",,X"," 1237",",,W","0.00",",,0,2400",,,,,,,"77",",,0","64",",,0","  270",",,X","  280",",,X","8.1",",,X","15.0",",,X",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-06-08","1.34",",,W"," 1600",",,X"," 1554",",,W","0.00",",,0,2400",,,,,,,"74",",,0","64",",,0","  270",",,X","  270",",,X","8.1",",,X","16.1",",,X",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-06-09","1.79",",,W"," 1433",",,X"," 1432",",,W","0.00",",,0,2400",,,,,,,"75",",,0","64",",,0","  270",",,X","  270",",,X","10.1",",,X","15.0",",,X",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-06-10","2.01",",,W"," 1513",",,X"," 1513",",,W","0.00",",,0,2400",,,,,,,"75",",,0","65",",,0","  280",",,X","  270",",,X","8.9",",,X","15.0",",,X",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2010-06-11","1.79",",,W"," 1608",",,X"," 1421",",,W","0.00",",,0,2400",,,,,,,"74",",,0","63",",,0","  270",",,X","  280",",,X","8.9",",,X","15.0",",,X",,,,,,,,,"    1",",,W",,,,,,
